Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
350.000,1.17849,1.166588,1.126836,1.141341,1.14108,1.131939,1.142719,1.138959,1.146131,1.166693,1.12983,1.132758,1.1278,1.12131,1.125265,1.124439,1.119771,1.122041,1.132414,1.125384,1.131122,1.134163,1.121459,1.121982,1.116508,1.116993,1.126648,1.13061,1.105799,1.13101,1.110936,1.109292,1.111418,1.106989,1.119244,1.098746,1.112921,1.105108,1.107148,1.091756,1.118451,1.106767,1.103062,1.108431,1.099856,1.112761,1.09153,1.095469,1.101983,1.086165,1.100672,1.105193,1.093988,1.106987,1.096735,1.09832,1.116441,1.100414,1.098124,1.097039,1.085741,1.093562,1.088084,1.106704,1.102096,1.094283,1.105718,1.091507,1.113176,1.081044,1.095678,1.098712,1.078835,1.108575,1.082934,1.09575,1.071654,1.088764,1.093944,1.097142,1.082085,1.085172,1.095126,1.096633,1.083342,1.089495,1.0899,1.096019,1.091483,1.088781,1.099451,1.093338,1.099671,1.087742,1.079722,1.080499,1.10544,1.099844,1.089792,1.06585,1.07781,1.084885,1.089627,1.074905,1.100123,1.067722,1.087645,1.113419,1.07551,1.087856,1.091443,1.086443,1.071212,1.061175,1.072826,1.100072,1.098028,1.074387,1.073321,1.089991,1.087516,1.065459,1.095441,1.089742,1.079529,1.074408,1.111303,1.086643,1.071092,1.070292,1.075691,1.083714,1.090446,1.077097,1.084416,1.07974,1.081612,1.084231,1.085358,1.080448,1.09308,1.074422,1.071676,1.065954,1.075747,1.088421,1.097545,1.079586,1.088822,1.090676,1.081078,1.081855,1.077243,1.075651,1.094353,1.077486,1.087994,1.077321,1.089579,1.068964,1.070185,1.074593,1.090528,1.086219,1.091022,1.079239,1.075558,1.085934,1.085693,1.076454,1.084864,1.078912,1.093006,1.072733,1.072924,1.075474,1.070562,1.081289,1.092381,1.068648,1.084917,1.077493,1.086926,1.103137,1.079157,1.08601,1.074002,1.076449,1.085348,1.079879,1.081834,1.072315,1.084042,1.080816,1.077641,1.075302,1.080796,1.084406,1.06907,1.069654,1.066847,1.092238,1.080897,1.083931,1.077884,1.075098,1.081893,1.078021,1.069551,1.07237,1.077797,1.090473,1.091252,1.088015,1.074389,1.070056,1.06218,1.086764,1.087404,1.081391,1.088071,1.067159,1.083765,1.069687,1.089428,1.06524,1.083297,1.07653,1.085331,1.071695,1.07478,1.068925,1.074157,1.086949,1.077972,1.083924,1.081467,1.076166,1.076346,1.077579,1.095543,1.083022,1.084495,1.074341,1.076061,1.076074,1.07942,1.068892,1.094252,
351.000,1.140587,1.129048,1.142968,1.143973,1.15181,1.134812,1.123611,1.134011,1.145499,1.115105,1.129279,1.133576,1.12641,1.127063,1.114598,1.117722,1.11723,1.112823,1.129042,1.117992,1.116486,1.125996,1.113822,1.106719,1.106968,1.119939,1.106287,1.10183,1.100628,1.106074,1.115854,1.116927,1.097021,1.101499,1.096681,1.096059,1.110001,1.099398,1.108419,1.099877,1.085775,1.082464,1.102584,1.101276,1.114876,1.097477,1.078538,1.088191,1.093908,1.090351,1.100079,1.091186,1.092195,1.083318,1.097208,1.097487,1.086961,1.082328,1.099119,1.096354,1.08423,1.076835,1.088976,1.085139,1.075533,1.081252,1.079766,1.086068,1.086041,1.078153,1.091708,1.087593,1.076676,1.090824,1.07533,1.078626,1.082283,1.091564,1.080769,1.080776,1.076459,1.086535,1.078264,1.071074,1.097064,1.083897,1.089952,1.076873,1.083888,1.069328,1.082524,1.078583,1.076047,1.059011,1.091439,1.070077,1.088984,1.0689,1.087933,1.080692,1.07787,1.074295,1.079957,1.088204,1.078841,1.070818,1.074203,1.081322,1.091115,1.075331,1.050404,1.089058,1.094478,1.084182,1.076439,1.072103,1.059645,1.090692,1.059363,1.072769,1.078751,1.089014,1.083186,1.068719,1.081945,1.064656,1.07726,1.068541,1.080532,1.074383,1.076499,1.059089,1.079545,1.065137,1.059301,1.075022,1.056558,1.065815,1.060759,1.060895,1.080019,1.073018,1.074137,1.087099,1.06839,1.073235,1.074187,1.081931,1.074988,1.067136,1.060816,1.068724,1.05895,1.068765,1.066348,1.065526,1.064679,1.08145,1.080338,1.075635,1.07035,1.074383,1.071475,1.06688,1.07776,1.056484,1.075552,1.06651,1.078509,1.067328,1.070704,1.059722,1.071589,1.081133,1.072757,1.061687,1.068089,1.078703,1.072171,1.069388,1.054842,1.067905,1.077065,1.077686,1.072386,1.055989,1.06854,1.062307,1.076561,1.077268,1.076641,1.071976,1.070883,1.063976,1.079946,1.072724,1.066901,1.086514,1.071722,1.069303,1.070206,1.058424,1.065437,1.065289,1.067919,1.062637,1.066247,1.069196,1.079203,1.067309,1.060303,1.075352,1.064164,1.075441,1.067123,1.058974,1.071247,1.073893,1.075709,1.074956,1.07564,1.06879,1.049293,1.064621,1.084994,1.058778,1.058086,1.064236,1.064503,1.079661,1.053698,1.077977,1.068926,1.06961,1.061103,1.078435,1.076343,1.072054,1.096637,1.07422,1.071981,1.062492,1.067842,1.067785,1.071903,1.077047,1.075328,1.061367,1.06881,
352.000,1.158953,1.150668,1.1598,1.135657,1.148287,1.134177,1.133393,1.143051,1.144287,1.130022,1.124414,1.129648,1.135619,1.128721,1.119027,1.123212,1.119746,1.111054,1.115602,1.120732,1.13281,1.101782,1.106922,1.110062,1.112808,1.114667,1.117836,1.109062,1.112868,1.100695,1.110532,1.116513,1.099632,1.082374,1.097117,1.110143,1.092469,1.092379,1.093695,1.096709,1.102948,1.097455,1.087385,1.099283,1.094484,1.104078,1.092404,1.079381,1.093495,1.098991,1.091779,1.084768,1.09584,1.086289,1.097155,1.093744,1.089257,1.076996,1.088381,1.084038,1.078557,1.081137,1.079448,1.094791,1.08181,1.094067,1.102344,1.089674,1.105526,1.082773,1.095791,1.080118,1.059772,1.07635,1.069161,1.079753,1.076672,1.076402,1.088503,1.0696,1.059394,1.075563,1.082176,1.088438,1.065284,1.093124,1.092093,1.071652,1.075099,1.084615,1.069473,1.098187,1.073603,1.082747,1.067129,1.077928,1.078786,1.071225,1.073902,1.071197,1.083984,1.080823,1.093514,1.080874,1.084056,1.074679,1.080372,1.081821,1.069111,1.081566,1.095946,1.078108,1.071743,1.073224,1.078059,1.082822,1.06621,1.079005,1.075052,1.0668,1.059084,1.072938,1.060043,1.077908,1.083098,1.081961,1.085681,1.098848,1.084034,1.072014,1.067433,1.084605,1.071057,1.069316,1.067961,1.086641,1.066057,1.078717,1.067391,1.070536,1.081433,1.082608,1.079474,1.082906,1.056557,1.066827,1.081699,1.073635,1.073822,1.062219,1.07004,1.082644,1.065248,1.078308,1.078062,1.074718,1.059785,1.076046,1.067808,1.066608,1.081741,1.077118,1.073437,1.072319,1.085239,1.067921,1.078506,1.073109,1.077454,1.075878,1.080216,1.077008,1.072601,1.072361,1.054424,1.078746,1.067838,1.07052,1.069454,1.072177,1.063009,1.065055,1.074605,1.072156,1.075222,1.0674,1.071743,1.066101,1.062045,1.069035,1.072278,1.072584,1.062595,1.072806,1.074089,1.06803,1.07491,1.082709,1.076493,1.063021,1.067656,1.067685,1.073583,1.063975,1.064326,1.074527,1.062082,1.066247,1.06713,1.048131,1.06574,1.072954,1.090384,1.067796,1.06216,1.053278,1.074136,1.073796,1.06433,1.061907,1.071652,1.066175,1.072839,1.067952,1.072058,1.064108,1.059224,1.074389,1.067224,1.079073,1.075212,1.07996,1.069811,1.067973,1.06979,1.047212,1.071358,1.07012,1.067868,1.076826,1.083657,1.060868,1.070063,1.073236,1.063029,1.072074,1.071132,1.066933,1.074395,
353.000,1.154371,1.138249,1.123247,1.137721,1.132509,1.140588,1.143485,1.10897,1.125515,1.127215,1.121571,1.123084,1.128356,1.120986,1.11858,1.115306,1.112355,1.120773,1.127461,1.097851,1.118813,1.121003,1.110705,1.109345,1.104886,1.106156,1.100596,1.099044,1.107912,1.100061,1.09991,1.108145,1.099996,1.089794,1.094709,1.104613,1.099666,1.097027,1.093184,1.091756,1.091698,1.073684,1.101298,1.098641,1.083928,1.096916,1.081237,1.075831,1.094182,1.068528,1.089753,1.075282,1.073815,1.082327,1.092611,1.090265,1.075127,1.074604,1.088567,1.083697,1.082375,1.074799,1.074473,1.075531,1.073244,1.09043,1.069887,1.071475,1.087774,1.083107,1.074562,1.093646,1.074816,1.082419,1.072211,1.081041,1.073396,1.069996,1.081386,1.076538,1.077089,1.078091,1.088261,1.06111,1.07729,1.074174,1.084381,1.087245,1.055296,1.071299,1.066802,1.080832,1.078278,1.060613,1.070998,1.076292,1.079732,1.067907,1.076114,1.065609,1.050745,1.059277,1.065669,1.076595,1.077797,1.063909,1.061769,1.070089,1.06106,1.083115,1.074309,1.062818,1.071553,1.070477,1.052981,1.061429,1.064327,1.04895,1.061728,1.077818,1.068673,1.069148,1.078554,1.068885,1.043854,1.059587,1.071764,1.074368,1.065094,1.066252,1.070277,1.060057,1.060368,1.059954,1.062643,1.074915,1.075933,1.066675,1.047044,1.057076,1.071272,1.059616,1.074249,1.048693,1.070051,1.068403,1.056684,1.062812,1.067432,1.079096,1.059732,1.072314,1.067764,1.056942,1.070855,1.059741,1.065674,1.068801,1.076853,1.066219,1.07471,1.068044,1.062837,1.071614,1.053529,1.064787,1.060459,1.050181,1.055561,1.061435,1.064756,1.061026,1.067203,1.069058,1.059699,1.078193,1.065339,1.071988,1.074474,1.06905,1.055673,1.062078,1.052947,1.066054,1.070384,1.067995,1.06338,1.043304,1.063241,1.053698,1.05544,1.074791,1.046812,1.079841,1.061729,1.061209,1.057905,1.059888,1.063524,1.05295,1.055062,1.065612,1.05652,1.070119,1.056832,1.06216,1.052221,1.055166,1.070275,1.06141,1.054839,1.071456,1.064621,1.06162,1.059464,1.0485,1.05725,1.077671,1.052387,1.055616,1.059972,1.0638,1.054221,1.066977,1.07913,1.05434,1.054867,1.062313,1.053891,1.063268,1.074351,1.068966,1.063567,1.074078,1.060505,1.058533,1.060231,1.069131,1.054626,1.060865,1.065872,1.052405,1.064102,1.047716,1.060467,1.06478,1.071014,1.056292,1.051532,
354.000,1.129409,1.133491,1.139462,1.143646,1.137404,1.137804,1.131009,1.123858,1.120915,1.106932,1.112364,1.109757,1.108997,1.111996,1.097748,1.117049,1.112092,1.103505,1.095656,1.096217,1.0951,1.099186,1.110962,1.107497,1.102572,1.096397,1.088922,1.101025,1.097778,1.086056,1.090619,1.09267,1.088875,1.076117,1.102178,1.08408,1.074417,1.078331,1.079316,1.07564,1.090834,1.070891,1.081791,1.085578,1.069607,1.090718,1.061579,1.076534,1.086019,1.068953,1.076811,1.063238,1.0621,1.073416,1.066429,1.07493,1.069963,1.074022,1.065286,1.069519,1.068855,1.06968,1.073589,1.061385,1.066789,1.070024,1.06591,1.058443,1.074874,1.071486,1.068487,1.063472,1.065483,1.05911,1.064296,1.064334,1.060469,1.049436,1.07361,1.069756,1.064457,1.063287,1.071576,1.058521,1.058219,1.071451,1.064517,1.079597,1.053344,1.051801,1.067832,1.057298,1.052967,1.054724,1.063278,1.064035,1.062394,1.054325,1.072521,1.076063,1.06432,1.044845,1.047726,1.055293,1.057625,1.043043,1.042418,1.044023,1.074358,1.060253,1.042224,1.049764,1.070492,1.07372,1.054717,1.049641,1.04687,1.064707,1.054597,1.055418,1.041711,1.056043,1.070604,1.044377,1.054556,1.051192,1.038579,1.051077,1.059659,1.064686,1.058609,1.044777,1.058923,1.051806,1.046065,1.062238,1.049497,1.054452,1.048942,1.045862,1.057683,1.053817,1.060971,1.04775,1.044913,1.055587,1.062145,1.064724,1.055384,1.048914,1.052036,1.046729,1.049072,1.053351,1.049232,1.056153,1.056525,1.066711,1.057121,1.047795,1.054466,1.059237,1.051658,1.051873,1.033898,1.063759,1.053028,1.05788,1.052031,1.059192,1.056361,1.059417,1.059406,1.048893,1.036728,1.057984,1.050352,1.052412,1.048059,1.045717,1.050951,1.054278,1.047919,1.056144,1.046765,1.058009,1.047947,1.052259,1.039657,1.060736,1.035225,1.044039,1.045231,1.05698,1.037024,1.056956,1.060616,1.051247,1.055516,1.049228,1.042218,1.060084,1.046862,1.048661,1.045468,1.053158,1.04141,1.054741,1.05402,1.051196,1.034669,1.055452,1.046238,1.064337,1.050325,1.042751,1.041323,1.046204,1.054376,1.046941,1.051026,1.051911,1.048112,1.051453,1.041224,1.050291,1.03898,1.040028,1.050525,1.055409,1.051987,1.039745,1.050479,1.052939,1.048399,1.06287,1.049767,1.05911,1.056003,1.049593,1.053199,1.053179,1.057063,1.041813,1.06692,1.052978,1.056425,1.04307,1.047791,
355.000,1.131515,1.136579,1.134792,1.104721,1.115051,1.112322,1.111811,1.108924,1.097759,1.110405,1.0936,1.099786,1.094118,1.096413,1.092255,1.104892,1.096473,1.101867,1.083274,1.087572,1.08898,1.081311,1.090363,1.0797,1.084824,1.079411,1.081767,1.073606,1.07693,1.083834,1.07873,1.079771,1.069598,1.073315,1.075363,1.062414,1.074481,1.073474,1.071881,1.053565,1.066551,1.069614,1.06365,1.058922,1.062023,1.080097,1.060995,1.049344,1.054806,1.067814,1.076585,1.056768,1.053658,1.059599,1.054644,1.052033,1.061322,1.056479,1.057835,1.056571,1.05457,1.05684,1.059558,1.061076,1.056267,1.054532,1.054861,1.052372,1.066112,1.046669,1.059046,1.061902,1.054794,1.054929,1.047218,1.051372,1.039457,1.049659,1.060262,1.043361,1.052264,1.059333,1.058041,1.049175,1.041446,1.054936,1.054363,1.046175,1.054304,1.037643,1.039519,1.050801,1.040847,1.052754,1.047915,1.041131,1.045727,1.04194,1.041361,1.043209,1.050209,1.030088,1.04771,1.04315,1.045047,1.035197,1.034972,1.035481,1.038714,1.054231,1.054627,1.03345,1.039489,1.034729,1.043385,1.056999,1.056716,1.027882,1.041287,1.03502,1.041524,1.038938,1.038077,1.020281,1.047245,1.044837,1.03613,1.045217,1.040522,1.034351,1.035546,1.056703,1.036044,1.035459,1.035464,1.040649,1.038811,1.043011,1.039529,1.03633,1.039522,1.031768,1.041848,1.045413,1.029503,1.045798,1.039347,1.047367,1.037804,1.023858,1.034316,1.0415,1.041612,1.035709,1.034796,1.051825,1.042618,1.043811,1.036552,1.044957,1.042744,1.033853,1.044138,1.041035,1.040021,1.044994,1.034435,1.028547,1.038236,1.049857,1.040785,1.038731,1.038493,1.037553,1.032696,1.042551,1.043317,1.037865,1.042195,1.032407,1.037373,1.036386,1.029662,1.02956,1.031733,1.03408,1.042321,1.036424,1.030785,1.042934,1.02949,1.031022,1.042427,1.03584,1.046898,1.04508,1.035368,1.044599,1.040191,1.037763,1.025258,1.041133,1.042489,1.037018,1.042799,1.037356,1.03134,1.029109,1.047308,1.051381,1.017858,1.034589,1.029686,1.044739,1.047879,1.032111,1.039435,1.038645,1.033318,1.031361,1.039061,1.031129,1.044057,1.041853,1.031446,1.036402,1.025471,1.047827,1.035952,1.03099,1.028059,1.032635,1.039049,1.038593,1.031298,1.042444,1.024587,1.043789,1.045348,1.041011,1.040625,1.049853,1.042151,1.023209,1.037909,1.0308,1.040282,1.035535,1.036369,
356.000,1.125262,1.127306,1.084978,1.104862,1.101666,1.11092,1.102578,1.079304,1.094425,1.094897,1.080815,1.08135,1.0897,1.079819,1.091735,1.074834,1.082788,1.084723,1.073226,1.073816,1.08528,1.060151,1.073199,1.063725,1.060354,1.066154,1.05397,1.070918,1.061629,1.064955,1.050962,1.068136,1.061786,1.065191,1.045801,1.052023,1.061368,1.051764,1.058021,1.052764,1.051456,1.048138,1.054686,1.044838,1.056695,1.05545,1.053628,1.045601,1.045137,1.046875,1.045344,1.049388,1.039737,1.042513,1.03983,1.041579,1.040464,1.02761,1.040146,1.053777,1.033719,1.04367,1.045775,1.033753,1.037793,1.037738,1.031265,1.03058,1.03358,1.022768,1.048769,1.032967,1.027938,1.039947,1.032488,1.038303,1.026523,1.029111,1.029417,1.028992,1.033036,1.033486,1.023178,1.019773,1.033374,1.026474,1.031723,1.033245,1.028352,1.021868,1.029964,1.018348,1.026381,1.027971,1.032966,1.03354,1.023673,1.019166,1.017709,1.030276,1.017462,1.01377,1.028899,1.009443,1.026979,1.02222,1.027674,1.024539,1.021422,1.039005,1.022939,1.024754,1.039241,1.020619,1.018714,1.025491,1.036667,1.01129,1.015747,1.03878,1.032298,1.019497,1.042644,1.024627,1.014503,1.011322,1.021816,1.004401,1.018695,1.009708,1.036406,1.016753,1.016108,1.027355,1.018116,1.022952,1.011577,1.01399,1.023623,1.017277,1.028342,1.018996,1.022104,1.027719,1.020615,1.024482,1.017911,1.012877,1.027491,1.020898,1.022017,1.010949,1.010796,1.020992,1.016705,1.016964,1.017468,1.0119,1.022556,1.02066,1.013701,1.01252,1.021139,1.022685,1.019557,1.008783,1.016966,1.013745,1.024138,1.022818,1.029732,1.019811,1.017462,1.024108,1.021535,1.017862,1.009014,1.015723,1.030558,1.01237,1.022018,1.020559,1.006668,1.017472,1.022115,1.015087,1.026236,1.008719,1.018143,1.016021,1.006971,1.013966,1.01271,1.025964,1.02725,1.026092,1.024189,1.022446,1.015581,1.017747,1.011247,1.011523,1.021831,1.026711,1.025231,1.01089,1.003796,1.009834,1.022325,1.014792,1.022878,1.03274,1.01844,1.009002,1.018238,1.015247,1.009813,1.02471,1.020991,1.019346,1.02078,1.006865,1.010748,1.022029,1.022082,1.019788,1.012728,1.00984,1.021969,1.015169,1.008443,1.016315,1.022038,1.018705,1.022552,1.016703,1.012111,1.020539,1.012151,1.016505,1.013649,1.020405,1.01927,1.007,1.014725,1.014341,1.029717,1.013361,1.022151,
357.000,1.10827,1.110268,1.119778,1.117071,1.11327,1.11347,1.100867,1.096329,1.102385,1.084866,1.089602,1.083353,1.088427,1.093767,1.092904,1.079325,1.089325,1.082977,1.079147,1.07683,1.082922,1.07588,1.086319,1.067557,1.082905,1.062289,1.06683,1.071762,1.061501,1.065832,1.059039,1.077034,1.065106,1.05879,1.050048,1.064818,1.05125,1.061846,1.056156,1.057945,1.053134,1.043645,1.054027,1.062586,1.056479,1.050132,1.047823,1.063868,1.054567,1.049043,1.049851,1.044074,1.045136,1.040612,1.039362,1.047899,1.046582,1.039161,1.047514,1.051625,1.037447,1.037323,1.045911,1.033439,1.041192,1.050279,1.042639,1.038182,1.051364,1.034986,1.045009,1.033825,1.037853,1.04023,1.036343,1.040822,1.031505,1.02977,1.035246,1.039387,1.019596,1.031229,1.036402,1.02398,1.042657,1.03155,1.042712,1.040963,1.03287,1.040918,1.027844,1.027516,1.030245,1.041739,1.030271,1.024461,1.028448,1.020092,1.020622,1.025669,1.030145,1.026152,1.029311,1.032993,1.025685,1.030221,1.021581,1.025992,1.03284,1.036517,1.024704,1.03138,1.042998,1.025086,1.02706,1.015592,1.02206,1.039834,1.033359,1.016882,1.020248,1.036302,1.028898,1.020918,1.033398,1.020325,1.020001,1.028339,1.028086,1.030518,1.026619,1.026089,1.032904,1.02771,1.017109,1.022711,1.018343,1.022471,1.031327,1.018073,1.033325,1.025373,1.0239,1.023159,1.021316,1.025959,1.02439,1.02486,1.025326,1.02298,1.018967,1.020707,1.007437,1.016378,1.030444,1.019138,1.014086,1.025635,1.027138,1.022615,1.040375,1.018462,1.021367,1.028362,1.015644,1.02972,1.012908,1.027221,1.0324,1.013033,1.01731,1.028944,1.020761,1.026074,1.014973,1.023899,1.019953,1.015927,1.023029,1.010482,1.016214,1.015055,1.0249,1.021698,1.022739,1.011935,1.02692,1.032869,1.020851,1.030491,1.018216,1.008584,1.026341,1.008033,1.025965,1.018281,1.030842,1.022916,1.014889,1.01658,1.02041,1.021183,1.016645,1.013557,1.007493,1.025275,1.015207,1.013771,1.021613,1.013001,1.027401,1.019604,1.020813,1.028218,1.020961,1.018207,1.016257,1.019402,1.02745,1.017146,1.013817,1.013612,1.01867,1.027213,1.016603,1.010362,1.012615,1.010796,1.021787,1.03044,1.00806,1.012016,1.030251,1.005174,1.032556,1.027596,1.026824,1.022166,1.022576,1.019656,1.028976,1.019592,1.01642,1.010347,1.026386,1.025144,1.035656,1.025117,1.020901,
358.000,1.125387,1.112254,1.12075,1.098639,1.104512,1.094553,1.119575,1.089134,1.088505,1.087055,1.091094,1.093251,1.088798,1.084473,1.09377,1.090987,1.076056,1.091816,1.077299,1.074232,1.077205,1.062531,1.069478,1.073871,1.070057,1.07129,1.08722,1.073268,1.050035,1.066598,1.058638,1.063661,1.059489,1.060642,1.05503,1.069234,1.047229,1.056602,1.052565,1.060061,1.046775,1.043468,1.052418,1.04524,1.051383,1.05929,1.043175,1.038359,1.043646,1.044327,1.055314,1.040636,1.042809,1.036957,1.033401,1.040374,1.035162,1.045779,1.045009,1.036821,1.034644,1.039773,1.034967,1.042793,1.038358,1.031201,1.038026,1.034101,1.04438,1.030698,1.036187,1.02779,1.024802,1.028579,1.040951,1.040098,1.031971,1.039639,1.025243,1.029305,1.023333,1.028573,1.036819,1.02529,1.035675,1.031988,1.035724,1.016769,1.023877,1.040313,1.022197,1.034666,1.025524,1.044265,1.020777,1.022247,1.024589,1.032815,1.032417,1.020033,1.022185,1.019639,1.028198,1.014346,1.022756,1.015726,1.028798,1.034872,1.016193,1.034382,1.031047,1.021079,1.027868,1.007617,1.010494,1.037766,1.033304,1.01588,1.031093,1.006489,1.019131,1.015329,1.019676,1.022358,1.019953,1.025487,1.030073,1.030621,1.006258,1.013304,1.021962,1.031716,1.021838,1.012395,1.023314,1.01661,1.023909,1.02537,1.022636,1.019893,1.021314,1.017707,1.01259,1.022571,1.023767,1.023554,1.02428,1.027439,1.013134,1.015167,1.011586,1.024601,1.030169,1.02414,1.020687,1.014653,1.014853,1.010827,1.03221,1.017072,1.02401,1.021223,1.023735,1.037575,1.017477,1.032417,1.020376,1.027479,1.029282,1.014042,1.012132,1.024676,1.030039,1.022149,1.005215,1.027154,1.017473,1.018838,1.007309,1.013341,1.014109,1.007146,1.019532,1.013101,1.015623,1.014613,1.018148,1.015182,1.016345,1.020896,1.027823,1.020086,1.018661,1.02506,1.019868,1.010956,1.011792,1.015821,1.02501,1.013214,1.011666,1.021835,1.023253,1.020292,1.028283,1.025849,1.021411,1.022702,1.022523,1.010743,1.016687,1.010274,1.028529,1.013346,1.016007,1.007833,1.010598,1.017695,1.0179,1.021322,1.01262,1.014205,1.009889,1.005594,1.021126,1.019048,1.01346,1.014073,1.008091,1.021307,1.015273,1.001672,1.015711,1.008672,1.015851,1.009261,1.017261,1.008053,1.014437,1.011497,1.018295,1.02097,1.013528,1.017514,1.00516,1.022996,1.021646,1.024686,1.025438,
359.000,1.118173,1.092714,1.100012,1.089214,1.09289,1.078607,1.080823,1.077702,1.07413,1.068592,1.074399,1.072249,1.073997,1.052979,1.075248,1.048826,1.059821,1.077238,1.063373,1.064384,1.062962,1.049502,1.046284,1.06093,1.047806,1.058032,1.058621,1.046467,1.042273,1.040701,1.044524,1.043829,1.05009,1.037282,1.045002,1.04302,1.026333,1.033103,1.035845,1.021325,1.039629,1.023621,1.037813,1.034364,1.026237,1.039852,1.01917,1.026088,1.021451,1.026577,1.025942,1.025921,1.022858,1.01628,1.011366,1.018686,1.017826,1.028836,1.026437,1.016993,1.015806,1.021299,1.022864,1.022516,1.020875,1.004604,1.024769,1.019398,1.019218,1.009521,1.018204,1.015289,1.010824,1.019727,1.013423,1.028647,1.010759,1.027862,1.015452,1.01592,1.01548,1.017094,1.003558,1.009545,1.023346,0.995245,1.004274,0.9954252,0.9958901,1.011191,1.012186,1.013681,1.004098,1.000101,1.017014,0.9991679,1.009885,1.005771,1.018404,1.010128,1.005566,1.011858,1.016989,0.9892378,1.010034,0.998147,0.9954362,0.9975939,0.9915991,1.020042,0.994976,1.011195,1.018425,1.010152,0.9897318,1.000889,1.018067,0.9987197,0.9800811,1.012624,1.0062,1.009311,1.012794,1.004002,0.9843497,0.9833379,0.9941669,1.000792,0.999619,0.9959526,1.013438,0.997179,1.006026,0.9947696,1.003141,1.00564,1.000605,0.9956846,1.003465,1.008203,1.008944,0.9930158,1.01302,1.014362,0.9947109,1.004705,0.9882226,0.9945216,1.009449,0.997314,0.9972157,1.00521,1.002935,0.9988174,1.001242,0.990582,0.9968638,0.9876604,1.001862,0.9837151,0.9948416,0.9845877,0.9927292,0.9946122,0.9960904,1.007026,0.9947147,1.012629,1.00744,0.9850183,0.9952798,0.9926848,0.9880667,0.9948058,0.9897165,1.001128,0.998508,0.9991145,0.9982657,1.010906,1.003744,0.9962192,0.9983735,0.9968715,0.9949307,0.9974723,0.9939995,0.9962597,1.005056,0.9977012,1.000125,1.001538,0.9831991,1.007758,0.9940462,0.998363,0.9919987,1.008461,1.010964,0.9862566,0.988297,1.003256,1.006756,0.9958639,1.003194,0.9899158,1.001523,0.9966531,1.003068,1.003354,0.9980822,1.001858,0.9966016,0.9972005,0.9921184,0.9875422,1.001537,1.001309,0.9891605,0.9968987,0.994235,0.9986253,0.9889908,0.9871535,0.999115,1.007586,0.9928303,1.003911,0.9932156,0.9958429,0.9752803,0.9883552,0.9968081,0.9978609,0.9937043,0.9933233,1.008617,0.9938169,1.001119,0.9912539,1.000584,0.983089,0.9876671,0.9988313,0.9917321,0.9926691,0.9912944,0.9988303,1.000355,
