Created as New Dataset,Sample 017 By Administrator Date Tuesday, November 30 2021
cm-1,%T
3919.00,12.35
3918.00,12.17
3917.00,11.97
3916.00,11.74
3915.00,11.50
3914.00,11.24
3913.00,10.97
3912.00,10.68
3911.00,10.39
3910.00,10.10
3909.00,9.81
3908.00,9.53
3907.00,9.24
3906.00,8.95
3905.00,8.67
3904.00,8.38
3903.00,8.09
3902.00,7.80
3901.00,7.51
3900.00,7.23
3899.00,6.95
3898.00,6.68
3897.00,6.42
3896.00,6.18
3895.00,5.95
3894.00,5.73
3893.00,5.52
3892.00,5.32
3891.00,5.13
3890.00,4.95
3889.00,4.78
3888.00,4.62
3887.00,4.47
3886.00,4.32
3885.00,4.18
3884.00,4.04
3883.00,3.91
3882.00,3.79
3881.00,3.68
3880.00,3.57
3879.00,3.46
3878.00,3.36
3877.00,3.27
3876.00,3.18
3875.00,3.10
3874.00,3.03
3873.00,2.96
3872.00,2.89
3871.00,2.82
3870.00,2.77
3869.00,2.71
3868.00,2.65
3867.00,2.59
3866.00,2.53
3865.00,2.48
3864.00,2.43
3863.00,2.38
3862.00,2.34
3861.00,2.30
3860.00,2.26
3859.00,2.23
3858.00,2.19
3857.00,2.17
3856.00,2.14
3855.00,2.12
3854.00,2.09
3853.00,2.07
3852.00,2.04
3851.00,2.01
3850.00,1.99
3849.00,1.96
3848.00,1.93
3847.00,1.91
3846.00,1.89
3845.00,1.87
3844.00,1.85
3843.00,1.84
3842.00,1.83
3841.00,1.83
3840.00,1.82
3839.00,1.81
3838.00,1.80
3837.00,1.79
3836.00,1.78
3835.00,1.77
3834.00,1.77
3833.00,1.76
3832.00,1.75
3831.00,1.75
3830.00,1.74
3829.00,1.74
3828.00,1.73
3827.00,1.74
3826.00,1.74
3825.00,1.74
3824.00,1.75
3823.00,1.75
3822.00,1.76
3821.00,1.77
3820.00,1.78
3819.00,1.79
3818.00,1.80
3817.00,1.81
3816.00,1.82
3815.00,1.83
3814.00,1.83
3813.00,1.85
3812.00,1.86
3811.00,1.88
3810.00,1.89
3809.00,1.91
3808.00,1.94
3807.00,1.97
3806.00,1.99
3805.00,2.02
3804.00,2.05
3803.00,2.08
3802.00,2.12
3801.00,2.15
3800.00,2.18
3799.00,2.21
3798.00,2.24
3797.00,2.28
3796.00,2.33
3795.00,2.36
3794.00,2.40
3793.00,2.44
3792.00,2.49
3791.00,2.54
3790.00,2.60
3789.00,2.66
3788.00,2.72
3787.00,2.78
3786.00,2.84
3785.00,2.91
3784.00,2.98
3783.00,3.05
3782.00,3.12
3781.00,3.20
3780.00,3.28
3779.00,3.35
3778.00,3.42
3777.00,3.49
3776.00,3.57
3775.00,3.66
3774.00,3.74
3773.00,3.83
3772.00,3.92
3771.00,4.02
3770.00,4.11
3769.00,4.19
3768.00,4.28
3767.00,4.36
3766.00,4.46
3765.00,4.55
3764.00,4.64
3763.00,4.73
3762.00,4.82
3761.00,4.93
3760.00,5.03
3759.00,5.13
3758.00,5.24
3757.00,5.35
3756.00,5.46
3755.00,5.58
3754.00,5.70
3753.00,5.83
3752.00,5.95
3751.00,6.07
3750.00,6.21
3749.00,6.35
3748.00,6.48
3747.00,6.59
3746.00,6.70
3745.00,6.81
3744.00,6.94
3743.00,7.06
3742.00,7.18
3741.00,7.29
3740.00,7.40
3739.00,7.50
3738.00,7.60
3737.00,7.71
3736.00,7.84
3735.00,7.99
3734.00,8.13
3733.00,8.27
3732.00,8.42
3731.00,8.56
3730.00,8.69
3729.00,8.82
3728.00,8.97
3727.00,9.13
3726.00,9.28
3725.00,9.40
3724.00,9.51
3723.00,9.62
3722.00,9.76
3721.00,9.91
3720.00,10.07
3719.00,10.23
3718.00,10.40
3717.00,10.56
3716.00,10.71
3715.00,10.85
3714.00,10.99
3713.00,11.13
3712.00,11.31
3711.00,11.52
3710.00,11.72
3709.00,11.89
3708.00,12.03
3707.00,12.13
3706.00,12.19
3705.00,12.23
3704.00,12.25
3703.00,12.26
3702.00,12.27
3701.00,12.27
3700.00,12.25
3699.00,12.20
3698.00,12.11
3697.00,11.99
3696.00,11.84
3695.00,11.67
3694.00,11.48
3693.00,11.27
3692.00,11.04
3691.00,10.79
3690.00,10.52
3689.00,10.23
3688.00,9.92
3687.00,9.61
3686.00,9.28
3685.00,8.96
3684.00,8.63
3683.00,8.30
3682.00,7.98
3681.00,7.68
3680.00,7.39
3679.00,7.11
3678.00,6.84
3677.00,6.57
3676.00,6.31
3675.00,6.04
3674.00,5.78
3673.00,5.54
3672.00,5.30
3671.00,5.08
3670.00,4.86
3669.00,4.64
3668.00,4.43
3667.00,4.24
3666.00,4.06
3665.00,3.90
3664.00,3.74
3663.00,3.60
3662.00,3.47
3661.00,3.35
3660.00,3.23
3659.00,3.13
3658.00,3.03
3657.00,2.93
3656.00,2.84
3655.00,2.76
3654.00,2.68
3653.00,2.61
3652.00,2.54
3651.00,2.48
3650.00,2.42
3649.00,2.35
3648.00,2.29
3647.00,2.23
3646.00,2.17
3645.00,2.11
3644.00,2.06
3643.00,2.00
3642.00,1.95
3641.00,1.91
3640.00,1.86
3639.00,1.83
3638.00,1.79
3637.00,1.76
3636.00,1.73
3635.00,1.70
3634.00,1.68
3633.00,1.66
3632.00,1.64
3631.00,1.61
3630.00,1.59
3629.00,1.57
3628.00,1.55
3627.00,1.53
3626.00,1.51
3625.00,1.49
3624.00,1.48
3623.00,1.46
3622.00,1.44
3621.00,1.42
3620.00,1.41
3619.00,1.39
3618.00,1.38
3617.00,1.37
3616.00,1.36
3615.00,1.35
3614.00,1.34
3613.00,1.33
3612.00,1.32
3611.00,1.32
3610.00,1.31
3609.00,1.30
3608.00,1.30
3607.00,1.29
3606.00,1.28
3605.00,1.28
3604.00,1.27
3603.00,1.26
3602.00,1.26
3601.00,1.26
3600.00,1.26
3599.00,1.26
3598.00,1.26
3597.00,1.26
3596.00,1.26
3595.00,1.26
3594.00,1.26
3593.00,1.27
3592.00,1.27
3591.00,1.27
3590.00,1.28
3589.00,1.29
3588.00,1.29
3587.00,1.30
3586.00,1.31
3585.00,1.31
3584.00,1.32
3583.00,1.33
3582.00,1.34
3581.00,1.35
3580.00,1.36
3579.00,1.37
3578.00,1.38
3577.00,1.40
3576.00,1.41
3575.00,1.43
3574.00,1.45
3573.00,1.47
3572.00,1.49
3571.00,1.51
3570.00,1.54
3569.00,1.57
3568.00,1.59
3567.00,1.62
3566.00,1.64
3565.00,1.67
3564.00,1.70
3563.00,1.73
3562.00,1.77
3561.00,1.80
3560.00,1.84
3559.00,1.87
3558.00,1.91
3557.00,1.96
3556.00,2.00
3555.00,2.05
3554.00,2.10
3553.00,2.15
3552.00,2.20
3551.00,2.25
3550.00,2.30
3549.00,2.36
3548.00,2.42
3547.00,2.47
3546.00,2.53
3545.00,2.59
3544.00,2.64
3543.00,2.70
3542.00,2.76
3541.00,2.82
3540.00,2.89
3539.00,2.95
3538.00,3.02
3537.00,3.08
3536.00,3.14
3535.00,3.21
3534.00,3.28
3533.00,3.35
3532.00,3.42
3531.00,3.49
3530.00,3.56
3529.00,3.63
3528.00,3.70
3527.00,3.78
3526.00,3.85
3525.00,3.92
3524.00,3.99
3523.00,4.06
3522.00,4.14
3521.00,4.21
3520.00,4.29
3519.00,4.36
3518.00,4.44
3517.00,4.52
3516.00,4.60
3515.00,4.68
3514.00,4.76
3513.00,4.84
3512.00,4.93
3511.00,5.02
3510.00,5.11
3509.00,5.20
3508.00,5.29
3507.00,5.38
3506.00,5.48
3505.00,5.57
3504.00,5.67
3503.00,5.77
3502.00,5.87
3501.00,5.98
3500.00,6.08
3499.00,6.18
3498.00,6.29
3497.00,6.39
3496.00,6.50
3495.00,6.61
3494.00,6.73
3493.00,6.84
3492.00,6.96
3491.00,7.07
3490.00,7.18
3489.00,7.30
3488.00,7.41
3487.00,7.53
3486.00,7.65
3485.00,7.76
3484.00,7.87
3483.00,7.97
3482.00,8.08
3481.00,8.18
3480.00,8.28
3479.00,8.36
3478.00,8.44
3477.00,8.51
3476.00,8.57
3475.00,8.62
3474.00,8.66
3473.00,8.69
3472.00,8.70
3471.00,8.69
3470.00,8.67
3469.00,8.63
3468.00,8.58
3467.00,8.50
3466.00,8.40
3465.00,8.28
3464.00,8.15
3463.00,8.00
3462.00,7.83
3461.00,7.65
3460.00,7.46
3459.00,7.25
3458.00,7.04
3457.00,6.82
3456.00,6.59
3455.00,6.36
3454.00,6.13
3453.00,5.91
3452.00,5.68
3451.00,5.46
3450.00,5.24
3449.00,5.03
3448.00,4.82
3447.00,4.62
3446.00,4.43
3445.00,4.24
3444.00,4.06
3443.00,3.89
3442.00,3.73
3441.00,3.57
3440.00,3.42
3439.00,3.28
3438.00,3.15
3437.00,3.03
3436.00,2.91
3435.00,2.79
3434.00,2.69
3433.00,2.58
3432.00,2.49
3431.00,2.40
3430.00,2.31
3429.00,2.23
3428.00,2.16
3427.00,2.08
3426.00,2.02
3425.00,1.95
3424.00,1.89
3423.00,1.84
3422.00,1.78
3421.00,1.73
3420.00,1.69
3419.00,1.64
3418.00,1.60
3417.00,1.56
3416.00,1.52
3415.00,1.49
3414.00,1.46
3413.00,1.43
3412.00,1.40
3411.00,1.38
3410.00,1.35
3409.00,1.33
3408.00,1.31
3407.00,1.29
3406.00,1.28
3405.00,1.26
3404.00,1.25
3403.00,1.23
3402.00,1.22
3401.00,1.21
3400.00,1.19
3399.00,1.18
3398.00,1.17
3397.00,1.16
3396.00,1.15
3395.00,1.14
3394.00,1.13
3393.00,1.11
3392.00,1.10
3391.00,1.09
3390.00,1.08
3389.00,1.07
3388.00,1.06
3387.00,1.06
3386.00,1.05
3385.00,1.04
3384.00,1.03
3383.00,1.02
3382.00,1.02
3381.00,1.01
3380.00,1.01
3379.00,1.00
3378.00,0.99
3377.00,0.99
3376.00,0.98
3375.00,0.98
3374.00,0.98
3373.00,0.97
3372.00,0.97
3371.00,0.97
3370.00,0.97
3369.00,0.97
3368.00,0.97
3367.00,0.97
3366.00,0.97
3365.00,0.97
3364.00,0.97
3363.00,0.97
3362.00,0.98
3361.00,0.98
3360.00,0.98
3359.00,0.99
3358.00,0.99
3357.00,0.99
3356.00,1.00
3355.00,1.00
3354.00,1.01
3353.00,1.02
3352.00,1.02
3351.00,1.03
3350.00,1.04
3349.00,1.05
3348.00,1.06
3347.00,1.07
3346.00,1.08
3345.00,1.09
3344.00,1.11
3343.00,1.12
3342.00,1.14
3341.00,1.16
3340.00,1.18
3339.00,1.19
3338.00,1.21
3337.00,1.23
3336.00,1.26
3335.00,1.28
3334.00,1.30
3333.00,1.33
3332.00,1.36
3331.00,1.39
3330.00,1.42
3329.00,1.45
3328.00,1.49
3327.00,1.52
3326.00,1.56
3325.00,1.60
3324.00,1.64
3323.00,1.69
3322.00,1.74
3321.00,1.79
3320.00,1.84
3319.00,1.89
3318.00,1.95
3317.00,2.00
3316.00,2.06
3315.00,2.12
3314.00,2.19
3313.00,2.25
3312.00,2.32
3311.00,2.39
3310.00,2.45
3309.00,2.53
3308.00,2.60
3307.00,2.67
3306.00,2.74
3305.00,2.82
3304.00,2.89
3303.00,2.97
3302.00,3.05
3301.00,3.12
3300.00,3.20
3299.00,3.28
3298.00,3.36
3297.00,3.45
3296.00,3.53
3295.00,3.61
3294.00,3.69
3293.00,3.78
3292.00,3.86
3291.00,3.95
3290.00,4.04
3289.00,4.13
3288.00,4.22
3287.00,4.31
3286.00,4.40
3285.00,4.49
3284.00,4.58
3283.00,4.68
3282.00,4.77
3281.00,4.87
3280.00,4.97
3279.00,5.06
3278.00,5.16
3277.00,5.26
3276.00,5.36
3275.00,5.47
3274.00,5.58
3273.00,5.68
3272.00,5.79
3271.00,5.90
3270.00,6.02
3269.00,6.13
3268.00,6.24
3267.00,6.36
3266.00,6.47
3265.00,6.59
3264.00,6.72
3263.00,6.84
3262.00,6.96
3261.00,7.08
3260.00,7.21
3259.00,7.33
3258.00,7.45
3257.00,7.57
3256.00,7.69
3255.00,7.81
3254.00,7.92
3253.00,8.03
3252.00,8.12
3251.00,8.21
3250.00,8.29
3249.00,8.36
3248.00,8.42
3247.00,8.46
3246.00,8.48
3245.00,8.49
3244.00,8.48
3243.00,8.44
3242.00,8.38
3241.00,8.31
3240.00,8.20
3239.00,8.08
3238.00,7.94
3237.00,7.77
3236.00,7.59
3235.00,7.39
3234.00,7.18
3233.00,6.96
3232.00,6.73
3231.00,6.49
3230.00,6.25
3229.00,6.00
3228.00,5.76
3227.00,5.52
3226.00,5.28
3225.00,5.05
3224.00,4.82
3223.00,4.60
3222.00,4.39
3221.00,4.19
3220.00,3.99
3219.00,3.81
3218.00,3.64
3217.00,3.47
3216.00,3.31
3215.00,3.16
3214.00,3.02
3213.00,2.89
3212.00,2.76
3211.00,2.65
3210.00,2.54
3209.00,2.44
3208.00,2.34
3207.00,2.25
3206.00,2.16
3205.00,2.08
3204.00,2.00
3203.00,1.93
3202.00,1.86
3201.00,1.80
3200.00,1.74
3199.00,1.69
3198.00,1.63
3197.00,1.58
3196.00,1.54
3195.00,1.49
3194.00,1.45
3193.00,1.41
3192.00,1.38
3191.00,1.34
3190.00,1.31
3189.00,1.27
3188.00,1.24
3187.00,1.21
3186.00,1.19
3185.00,1.16
3184.00,1.14
3183.00,1.12
3182.00,1.10
3181.00,1.07
3180.00,1.05
3179.00,1.03
3178.00,1.01
3177.00,1.00
3176.00,0.98
3175.00,0.97
3174.00,0.95
3173.00,0.94
3172.00,0.92
3171.00,0.91
3170.00,0.90
3169.00,0.89
3168.00,0.88
3167.00,0.87
3166.00,0.86
3165.00,0.85
3164.00,0.84
3163.00,0.83
3162.00,0.83
3161.00,0.82
3160.00,0.81
3159.00,0.81
3158.00,0.80
3157.00,0.79
3156.00,0.79
3155.00,0.78
3154.00,0.78
3153.00,0.78
3152.00,0.77
3151.00,0.77
3150.00,0.77
3149.00,0.77
3148.00,0.77
3147.00,0.77
3146.00,0.77
3145.00,0.77
3144.00,0.77
3143.00,0.77
3142.00,0.77
3141.00,0.77
3140.00,0.77
3139.00,0.77
3138.00,0.77
3137.00,0.78
3136.00,0.78
3135.00,0.78
3134.00,0.79
3133.00,0.79
3132.00,0.80
3131.00,0.81
3130.00,0.82
3129.00,0.82
3128.00,0.83
3127.00,0.84
3126.00,0.85
3125.00,0.86
3124.00,0.87
3123.00,0.88
3122.00,0.89
3121.00,0.91
3120.00,0.92
3119.00,0.94
3118.00,0.96
3117.00,0.97
3116.00,0.99
3115.00,1.01
3114.00,1.03
3113.00,1.06
3112.00,1.08
3111.00,1.11
3110.00,1.13
3109.00,1.17
3108.00,1.20
3107.00,1.23
3106.00,1.27
3105.00,1.31
3104.00,1.35
3103.00,1.39
3102.00,1.44
3101.00,1.49
3100.00,1.54
3099.00,1.59
3098.00,1.65
3097.00,1.71
3096.00,1.78
3095.00,1.84
3094.00,1.91
3093.00,1.98
3092.00,2.05
3091.00,2.12
3090.00,2.20
3089.00,2.27
3088.00,2.35
3087.00,2.43
3086.00,2.51
3085.00,2.59
3084.00,2.67
3083.00,2.75
3082.00,2.83
3081.00,2.91
3080.00,3.00
3079.00,3.08
3078.00,3.17
3077.00,3.25
3076.00,3.34
3075.00,3.43
3074.00,3.51
3073.00,3.60
3072.00,3.69
3071.00,3.77
3070.00,3.86
3069.00,3.95
3068.00,4.04
3067.00,4.13
3066.00,4.22
3065.00,4.31
3064.00,4.40
3063.00,4.49
3062.00,4.59
3061.00,4.69
3060.00,4.79
3059.00,4.89
3058.00,4.99
3057.00,5.09
3056.00,5.20
3055.00,5.31
3054.00,5.42
3053.00,5.54
3052.00,5.65
3051.00,5.77
3050.00,5.89
3049.00,6.01
3048.00,6.13
3047.00,6.24
3046.00,6.35
3045.00,6.44
3044.00,6.52
3043.00,6.59
3042.00,6.63
3041.00,6.65
3040.00,6.64
3039.00,6.60
3038.00,6.52
3037.00,6.41
3036.00,6.27
3035.00,6.09
3034.00,5.89
3033.00,5.67
3032.00,5.43
3031.00,5.18
3030.00,4.92
3029.00,4.65
3028.00,4.39
3027.00,4.14
3026.00,3.89
3025.00,3.65
3024.00,3.42
3023.00,3.20
3022.00,2.99
3021.00,2.79
3020.00,2.61
3019.00,2.44
3018.00,2.28
3017.00,2.14
3016.00,2.00
3015.00,1.88
3014.00,1.76
3013.00,1.66
3012.00,1.56
3011.00,1.47
3010.00,1.38
3009.00,1.30
3008.00,1.23
3007.00,1.17
3006.00,1.11
3005.00,1.05
3004.00,1.00
3003.00,0.96
3002.00,0.91
3001.00,0.87
3000.00,0.84
2999.00,0.80
2998.00,0.77
2997.00,0.74
2996.00,0.72
2995.00,0.69
2994.00,0.67
2993.00,0.65
2992.00,0.63
2991.00,0.61
2990.00,0.59
2989.00,0.58
2988.00,0.56
2987.00,0.55
2986.00,0.54
2985.00,0.53
2984.00,0.52
2983.00,0.51
2982.00,0.50
2981.00,0.49
2980.00,0.48
2979.00,0.48
2978.00,0.47
2977.00,0.46
2976.00,0.45
2975.00,0.43
2974.00,0.42
2973.00,0.40
2972.00,0.38
2971.00,0.35
2970.00,0.33
2969.00,0.30
2968.00,0.27
2967.00,0.24
2966.00,0.21
2965.00,0.19
2964.00,0.16
2963.00,0.14
2962.00,0.12
2961.00,0.11
2960.00,0.09
2959.00,0.08
2958.00,0.07
2957.00,0.06
2956.00,0.06
2955.00,0.05
2954.00,0.05
2953.00,0.04
2952.00,0.04
2951.00,0.03
2950.00,0.03
2949.00,0.03
2948.00,0.03
2947.00,0.03
2946.00,0.02
2945.00,0.02
2944.00,0.02
2943.00,0.02
2942.00,0.02
2941.00,0.02
2940.00,0.01
2939.00,0.01
2938.00,0.01
2937.00,0.01
2936.00,0.01
2935.00,0.01
2934.00,0.01
2933.00,0.01
2932.00,0.02
2931.00,0.02
2930.00,0.02
2929.00,0.02
2928.00,0.03
2927.00,0.03
2926.00,0.04
2925.00,0.05
2924.00,0.06
2923.00,0.07
2922.00,0.08
2921.00,0.09
2920.00,0.10
2919.00,0.11
2918.00,0.13
2917.00,0.15
2916.00,0.17
2915.00,0.19
2914.00,0.21
2913.00,0.23
2912.00,0.24
2911.00,0.26
2910.00,0.27
2909.00,0.28
2908.00,0.28
2907.00,0.29
2906.00,0.30
2905.00,0.30
2904.00,0.31
2903.00,0.31
2902.00,0.32
2901.00,0.32
2900.00,0.33
2899.00,0.33
2898.00,0.33
2897.00,0.33
2896.00,0.33
2895.00,0.33
2894.00,0.33
2893.00,0.33
2892.00,0.33
2891.00,0.33
2890.00,0.33
2889.00,0.33
2888.00,0.32
2887.00,0.32
2886.00,0.32
2885.00,0.31
2884.00,0.31
2883.00,0.30
2882.00,0.30
2881.00,0.29
2880.00,0.28
2879.00,0.27
2878.00,0.26
2877.00,0.25
2876.00,0.25
2875.00,0.23
2874.00,0.22
2873.00,0.21
2872.00,0.19
2871.00,0.17
2870.00,0.16
2869.00,0.14
2868.00,0.13
2867.00,0.12
2866.00,0.10
2865.00,0.10
2864.00,0.09
2863.00,0.09
2862.00,0.09
2861.00,0.09
2860.00,0.10
2859.00,0.11
2858.00,0.12
2857.00,0.14
2856.00,0.16
2855.00,0.18
2854.00,0.20
2853.00,0.23
2852.00,0.26
2851.00,0.29
2850.00,0.32
2849.00,0.35
2848.00,0.37
2847.00,0.38
2846.00,0.39
2845.00,0.40
2844.00,0.41
2843.00,0.41
2842.00,0.42
2841.00,0.42
2840.00,0.42
2839.00,0.42
2838.00,0.42
2837.00,0.43
2836.00,0.43
2835.00,0.43
2834.00,0.43
2833.00,0.44
2832.00,0.44
2831.00,0.44
2830.00,0.45
2829.00,0.45
2828.00,0.46
2827.00,0.46
2826.00,0.47
2825.00,0.47
2824.00,0.48
2823.00,0.49
2822.00,0.50
2821.00,0.51
2820.00,0.52
2819.00,0.53
2818.00,0.55
2817.00,0.56
2816.00,0.58
2815.00,0.60
2814.00,0.62
2813.00,0.64
2812.00,0.66
2811.00,0.68
2810.00,0.71
2809.00,0.74
2808.00,0.77
2807.00,0.80
2806.00,0.84
2805.00,0.88
2804.00,0.92
2803.00,0.96
2802.00,1.01
2801.00,1.05
2800.00,1.10
2799.00,1.15
2798.00,1.20
2797.00,1.24
2796.00,1.29
2795.00,1.35
2794.00,1.40
2793.00,1.47
2792.00,1.54
2791.00,1.61
2790.00,1.69
2789.00,1.77
2788.00,1.86
2787.00,1.95
2786.00,2.04
2785.00,2.13
2784.00,2.22
2783.00,2.31
2782.00,2.41
2781.00,2.50
2780.00,2.59
2779.00,2.68
2778.00,2.77
2777.00,2.86
2776.00,2.96
2775.00,3.06
2774.00,3.16
2773.00,3.26
2772.00,3.37
2771.00,3.47
2770.00,3.58
2769.00,3.69
2768.00,3.80
2767.00,3.91
2766.00,4.02
2765.00,4.14
2764.00,4.25
2763.00,4.37
2762.00,4.49
2761.00,4.62
2760.00,4.75
2759.00,4.90
2758.00,5.05
2757.00,5.21
2756.00,5.37
2755.00,5.54
2754.00,5.70
2753.00,5.85
2752.00,6.00
2751.00,6.12
2750.00,6.22
2749.00,6.30
2748.00,6.34
2747.00,6.35
2746.00,6.32
2745.00,6.25
2744.00,6.15
2743.00,6.01
2742.00,5.84
2741.00,5.63
2740.00,5.41
2739.00,5.17
2738.00,4.91
2737.00,4.65
2736.00,4.39
2735.00,4.13
2734.00,3.88
2733.00,3.64
2732.00,3.41
2731.00,3.20
2730.00,3.00
2729.00,2.80
2728.00,2.62
2727.00,2.46
2726.00,2.30
2725.00,2.16
2724.00,2.03
2723.00,1.90
2722.00,1.79
2721.00,1.69
2720.00,1.59
2719.00,1.50
2718.00,1.42
2717.00,1.35
2716.00,1.28
2715.00,1.22
2714.00,1.16
2713.00,1.11
2712.00,1.06
2711.00,1.01
2710.00,0.97
2709.00,0.93
2708.00,0.90
2707.00,0.86
2706.00,0.83
2705.00,0.80
2704.00,0.78
2703.00,0.75
2702.00,0.73
2701.00,0.70
2700.00,0.68
2699.00,0.66
2698.00,0.64
2697.00,0.62
2696.00,0.61
2695.00,0.59
2694.00,0.58
2693.00,0.56
2692.00,0.55
2691.00,0.54
2690.00,0.53
2689.00,0.52
2688.00,0.51
2687.00,0.50
2686.00,0.49
2685.00,0.48
2684.00,0.47
2683.00,0.46
2682.00,0.45
2681.00,0.44
2680.00,0.44
2679.00,0.43
2678.00,0.42
2677.00,0.42
2676.00,0.41
2675.00,0.41
2674.00,0.41
2673.00,0.40
2672.00,0.40
2671.00,0.40
2670.00,0.39
2669.00,0.39
2668.00,0.39
2667.00,0.39
2666.00,0.38
2665.00,0.38
2664.00,0.38
2663.00,0.38
2662.00,0.38
2661.00,0.37
2660.00,0.37
2659.00,0.37
2658.00,0.37
2657.00,0.37
2656.00,0.37
2655.00,0.37
2654.00,0.37
2653.00,0.36
2652.00,0.36
2651.00,0.36
2650.00,0.36
2649.00,0.36
2648.00,0.36
2647.00,0.36
2646.00,0.36
2645.00,0.37
2644.00,0.37
2643.00,0.37
2642.00,0.37
2641.00,0.37
2640.00,0.37
2639.00,0.37
2638.00,0.37
2637.00,0.38
2636.00,0.38
2635.00,0.38
2634.00,0.39
2633.00,0.39
2632.00,0.39
2631.00,0.40
2630.00,0.40
2629.00,0.40
2628.00,0.41
2627.00,0.42
2626.00,0.42
2625.00,0.43
2624.00,0.43
2623.00,0.44
2622.00,0.45
2621.00,0.45
2620.00,0.46
2619.00,0.47
2618.00,0.48
2617.00,0.49
2616.00,0.49
2615.00,0.50
2614.00,0.51
2613.00,0.52
2612.00,0.53
2611.00,0.55
2610.00,0.56
2609.00,0.58
2608.00,0.59
2607.00,0.61
2606.00,0.62
2605.00,0.64
2604.00,0.66
2603.00,0.68
2602.00,0.71
2601.00,0.74
2600.00,0.76
2599.00,0.79
2598.00,0.83
2597.00,0.86
2596.00,0.90
2595.00,0.94
2594.00,0.99
2593.00,1.03
2592.00,1.08
2591.00,1.13
2590.00,1.18
2589.00,1.23
2588.00,1.29
2587.00,1.34
2586.00,1.40
2585.00,1.46
2584.00,1.52
2583.00,1.57
2582.00,1.63
2581.00,1.70
2580.00,1.76
2579.00,1.82
2578.00,1.88
2577.00,1.95
2576.00,2.01
2575.00,2.07
2574.00,2.14
2573.00,2.20
2572.00,2.27
2571.00,2.33
2570.00,2.40
2569.00,2.47
2568.00,2.54
2567.00,2.61
2566.00,2.68
2565.00,2.76
2564.00,2.84
2563.00,2.92
2562.00,3.00
2561.00,3.09
2560.00,3.18
2559.00,3.27
2558.00,3.36
2557.00,3.46
2556.00,3.56
2555.00,3.66
2554.00,3.77
2553.00,3.87
2552.00,3.98
2551.00,4.09
2550.00,4.20
2549.00,4.31
2548.00,4.42
2547.00,4.54
2546.00,4.65
2545.00,4.77
2544.00,4.88
2543.00,5.00
2542.00,5.11
2541.00,5.22
2540.00,5.32
2539.00,5.41
2538.00,5.50
2537.00,5.57
2536.00,5.62
2535.00,5.65
2534.00,5.66
2533.00,5.65
2532.00,5.61
2531.00,5.55
2530.00,5.46
2529.00,5.34
2528.00,5.20
2527.00,5.04
2526.00,4.85
2525.00,4.66
2524.00,4.45
2523.00,4.24
2522.00,4.02
2521.00,3.81
2520.00,3.60
2519.00,3.39
2518.00,3.18
2517.00,2.99
2516.00,2.80
2515.00,2.62
2514.00,2.45
2513.00,2.29
2512.00,2.14
2511.00,2.00
2510.00,1.87
2509.00,1.75
2508.00,1.64
2507.00,1.54
2506.00,1.45
2505.00,1.37
2504.00,1.29
2503.00,1.22
2502.00,1.15
2501.00,1.09
2500.00,1.04
2499.00,0.99
2498.00,0.94
2497.00,0.89
2496.00,0.85
2495.00,0.82
2494.00,0.78
2493.00,0.75
2492.00,0.72
2491.00,0.69
2490.00,0.67
2489.00,0.64
2488.00,0.62
2487.00,0.60
2486.00,0.58
2485.00,0.56
2484.00,0.54
2483.00,0.53
2482.00,0.51
2481.00,0.50
2480.00,0.48
2479.00,0.47
2478.00,0.46
2477.00,0.45
2476.00,0.44
2475.00,0.43
2474.00,0.42
2473.00,0.41
2472.00,0.40
2471.00,0.39
2470.00,0.38
2469.00,0.37
2468.00,0.37
2467.00,0.36
2466.00,0.35
2465.00,0.35
2464.00,0.34
2463.00,0.34
2462.00,0.33
2461.00,0.33
2460.00,0.32
2459.00,0.32
2458.00,0.31
2457.00,0.31
2456.00,0.31
2455.00,0.30
2454.00,0.30
2453.00,0.29
2452.00,0.29
2451.00,0.29
2450.00,0.28
2449.00,0.28
2448.00,0.28
2447.00,0.28
2446.00,0.27
2445.00,0.27
2444.00,0.27
2443.00,0.27
2442.00,0.27
2441.00,0.27
2440.00,0.26
2439.00,0.26
2438.00,0.26
2437.00,0.26
2436.00,0.26
2435.00,0.26
2434.00,0.26
2433.00,0.26
2432.00,0.26
2431.00,0.26
2430.00,0.26
2429.00,0.26
2428.00,0.26
2427.00,0.26
2426.00,0.26
2425.00,0.26
2424.00,0.26
2423.00,0.26
2422.00,0.26
2421.00,0.26
2420.00,0.26
2419.00,0.26
2418.00,0.26
2417.00,0.26
2416.00,0.26
2415.00,0.26
2414.00,0.26
2413.00,0.26
2412.00,0.27
2411.00,0.27
2410.00,0.27
2409.00,0.28
2408.00,0.28
2407.00,0.28
2406.00,0.28
2405.00,0.29
2404.00,0.29
2403.00,0.29
2402.00,0.30
2401.00,0.30
2400.00,0.30
2399.00,0.31
2398.00,0.31
2397.00,0.32
2396.00,0.32
2395.00,0.33
2394.00,0.33
2393.00,0.34
2392.00,0.35
2391.00,0.35
2390.00,0.36
2389.00,0.37
2388.00,0.38
2387.00,0.44
2386.00,0.46
2385.00,0.49
2384.00,0.52
2383.00,0.56
2382.00,0.60
2381.00,0.64
2380.00,0.68
2379.00,0.73
2378.00,0.77
2377.00,0.82
2376.00,0.82
2375.00,0.54
2374.00,0.59
2373.00,0.61
2372.00,0.64
2371.00,0.67
2370.00,0.70
